action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,95802,[],CHEMBL636829,In vitro inhibition against acetylcholinesterase in rat striata.,B,,,BAO_0000190,BAO_0000019,assay format,OC1CCCc2nc3ccccc3c(NCc3ccc(Cl)cc3)c21,,,CHEMBL1124555,J Med Chem,1989,"{'bei': '13.47', 'le': '0.26', 'lle': '-0.30', 'sei': '10.11'}",CHEMBL52181,,CHEMBL52181,4.57,0,http://www.openphacts.org/units/Nanomolar,87772,=,1,1,=,,IC50,nM,,27200.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,27.2
,,96870,[],CHEMBL636829,In vitro inhibition against acetylcholinesterase in rat striata.,B,,,BAO_0000190,BAO_0000019,assay format,CNc1c2c(nc3ccccc13)CCCC2O,,,CHEMBL1124555,J Med Chem,1989,"{'bei': '25.21', 'le': '0.46', 'lle': '3.10', 'sei': '12.75'}",CHEMBL50264,,CHEMBL50264,5.75,0,http://www.openphacts.org/units/Nanomolar,87771,=,1,1,=,,IC50,nM,,1760.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,1.76
,,96881,[],CHEMBL636829,In vitro inhibition against acetylcholinesterase in rat striata.,B,,,BAO_0000190,BAO_0000019,assay format,OC1CCCc2nc3ccccc3c(NCc3cccc(F)c3)c21,,,CHEMBL1124555,J Med Chem,1989,"{'bei': '15.15', 'le': '0.28', 'lle': '0.52', 'sei': '10.81'}",CHEMBL54186,,CHEMBL54186,4.88,0,http://www.openphacts.org/units/Nanomolar,87769,=,1,1,=,,IC50,nM,,13100.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,13.1
,,98945,[],CHEMBL636829,In vitro inhibition against acetylcholinesterase in rat striata.,B,,,BAO_0000190,BAO_0000019,assay format,CCCNc1c2c(nc3ccccc13)CCCC2O,,,CHEMBL1124555,J Med Chem,1989,"{'bei': '19.02', 'le': '0.35', 'lle': '1.45', 'sei': '10.80'}",CHEMBL50263,,CHEMBL50263,4.88,0,http://www.openphacts.org/units/Nanomolar,87770,=,1,1,=,,IC50,nM,,13300.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,13.3
,,99850,[],CHEMBL636829,In vitro inhibition against acetylcholinesterase in rat striata.,B,,,BAO_0000190,BAO_0000019,assay format,OC1CCCc2nc3ccccc3c(NCc3cccc(Cl)c3)c21,,,CHEMBL1124555,J Med Chem,1989,"{'bei': '14.39', 'le': '0.28', 'lle': '0.01', 'sei': '10.80'}",CHEMBL52608,,CHEMBL52608,4.88,0,http://www.openphacts.org/units/Nanomolar,87773,=,1,1,=,,IC50,nM,,13300.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,13.3
,,101891,[],CHEMBL636829,In vitro inhibition against acetylcholinesterase in rat striata.,B,,,BAO_0000190,BAO_0000019,assay format,COc1cccc(CNc2c3c(nc4ccccc24)CCCC3O)c1,,,CHEMBL1124555,J Med Chem,1989,"{'bei': '13.98', 'le': '0.26', 'lle': '0.45', 'sei': '8.60'}",CHEMBL53715,,CHEMBL53715,4.68,0,http://www.openphacts.org/units/Nanomolar,87786,=,1,1,=,,IC50,nM,,21100.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,21.1
,,101902,[],CHEMBL636829,In vitro inhibition against acetylcholinesterase in rat striata.,B,,,BAO_0000190,BAO_0000019,assay format,OC1CCCc2nc3cc(Cl)ccc3c(NCc3ccccc3)c21,,,CHEMBL1124555,J Med Chem,1989,"{'bei': '17.37', 'le': '0.33', 'lle': '1.02', 'sei': '13.04'}",CHEMBL51063,,CHEMBL51063,5.89,0,http://www.openphacts.org/units/Nanomolar,87762,=,1,1,=,,IC50,nM,,1300.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,1.3
,,103795,[],CHEMBL636829,In vitro inhibition against acetylcholinesterase in rat striata.,B,,,BAO_0000190,BAO_0000019,assay format,Nc1c2c(nc3cc(Cl)ccc13)CCCC2O,,,CHEMBL1124555,J Med Chem,1989,"{'bei': '31.89', 'le': '0.64', 'lle': '5.09', 'sei': '13.41'}",CHEMBL298577,,CHEMBL298577,7.93,0,http://www.openphacts.org/units/Nanomolar,87753,=,1,1,=,,IC50,nM,,11.7,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,0.0117
,,103806,[],CHEMBL636829,In vitro inhibition against acetylcholinesterase in rat striata.,B,,,BAO_0000190,BAO_0000019,assay format,OC1CCCc2nc3ccccc3c(NCCc3ccccc3)c21,,,CHEMBL1124555,J Med Chem,1989,"{'bei': '17.18', 'le': '0.31', 'lle': '1.21', 'sei': '12.11'}",CHEMBL50578,,CHEMBL50578,5.47,0,http://www.openphacts.org/units/Nanomolar,87756,=,1,1,=,,IC50,nM,,3390.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,3.39
,,103817,[],CHEMBL636829,In vitro inhibition against acetylcholinesterase in rat striata.,B,,,BAO_0000190,BAO_0000019,assay format,O=C(O)/C=C/C(=O)O.OC1CCCc2nc3ccccc3c(NCc3cccs3)c21,,,CHEMBL1124555,J Med Chem,1989,"{'bei': '15.51', 'le': '0.30', 'lle': '0.54', 'sei': '10.67'}",CHEMBL1794987,,CHEMBL51546,4.82,0,http://www.openphacts.org/units/Nanomolar,87763,=,1,1,=,,IC50,nM,,15300.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,15.3
,,104867,[],CHEMBL636829,In vitro inhibition against acetylcholinesterase in rat striata.,B,,,BAO_0000190,BAO_0000019,assay format,OC1CCCc2nc3ccccc3c(NCc3ccc(F)cc3)c21,,,CHEMBL1124555,J Med Chem,1989,"{'bei': '14.82', 'le': '0.27', 'lle': '0.42', 'sei': '10.58'}",CHEMBL298674,,CHEMBL298674,4.78,0,http://www.openphacts.org/units/Nanomolar,87788,=,1,1,=,,IC50,nM,,16700.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,16.7
,,104878,[],CHEMBL636829,In vitro inhibition against acetylcholinesterase in rat striata.,B,,,BAO_0000190,BAO_0000019,assay format,COc1ccc(CNc2c3c(nc4ccccc24)CCCC3O)cc1,,,CHEMBL1124555,J Med Chem,1989,"{'bei': '14.84', 'le': '0.27', 'lle': '0.73', 'sei': '9.13'}",CHEMBL298685,,CHEMBL298685,4.96,0,http://www.openphacts.org/units/Nanomolar,87785,=,1,1,=,,IC50,nM,,10900.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,10.9
,,104884,[],CHEMBL636829,In vitro inhibition against acetylcholinesterase in rat striata.,B,,,BAO_0000190,BAO_0000019,assay format,O=C(O)/C=C/C(=O)O.OC1CCCc2nc3ccccc3c(NCc3c(F)c(F)c(F)c(F)c3F)c21,,,CHEMBL1124555,J Med Chem,1989,"{'bei': '12.42', 'le': '0.24', 'lle': '-0.01', 'sei': '10.85'}",CHEMBL1794988,,CHEMBL298636,4.90,0,http://www.openphacts.org/units/Nanomolar,87764,=,1,1,=,,IC50,nM,,12600.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,12.6
,,104894,[],CHEMBL636829,In vitro inhibition against acetylcholinesterase in rat striata.,B,,,BAO_0000190,BAO_0000019,assay format,Nc1c2c(nc3ccccc13)CCCC2,,,CHEMBL1124555,J Med Chem,1989,"{'bei': '32.76', 'le': '0.59', 'lle': '3.80', 'sei': '16.70'}",CHEMBL95,TACRINE,CHEMBL95,6.50,0,http://www.openphacts.org/units/Nanomolar,87759,=,1,1,=,,IC50,nM,,319.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,0.319
,,113257,[],CHEMBL636827,In vitro inhibition of Acetylcholinesterase from rat striatum,B,,,BAO_0000190,BAO_0000357,single protein format,C=Cc1cccn1N(C)c1ccncc1,,,CHEMBL1129671,J Med Chem,1996,,CHEMBL350442,,CHEMBL350442,,0,http://www.openphacts.org/units/Nanomolar,303148,>,1,1,>,,IC50,nM,,100000.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,100.0
,,119171,[],CHEMBL636830,In vitro inhibitory activity against acetylcholinesterase using rat striatal preparations,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1c2c(nc3ccccc13)CCCC2O.O=C(O)/C=C\C(=O)O,,,CHEMBL1124141,J Med Chem,1988,"{'bei': '24.82', 'le': '0.45', 'lle': '3.13', 'sei': '8.99'}",CHEMBL23455,VELNACRINE MALEATE,CHEMBL51934,5.32,0,http://www.openphacts.org/units/Nanomolar,32236,=,1,1,=,,IC50,nM,,4800.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,4.8
,,129668,[],CHEMBL636827,In vitro inhibition of Acetylcholinesterase from rat striatum,B,,,BAO_0000190,BAO_0000357,single protein format,CCCN(c1ccncc1)n1ccc2ccccc21,,,CHEMBL1129671,J Med Chem,1996,,CHEMBL29835,BESIPIRDINE,CHEMBL29835,,0,http://www.openphacts.org/units/Nanomolar,303155,>,1,1,>,,IC50,nM,,100000.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,100.0
,,131878,[],CHEMBL636830,In vitro inhibitory activity against acetylcholinesterase using rat striatal preparations,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1c2c(nc3ccccc13)CCCC2,,,CHEMBL1124141,J Med Chem,1988,"{'bei': '32.83', 'le': '0.59', 'lle': '3.81', 'sei': '16.73'}",CHEMBL95,TACRINE,CHEMBL95,6.51,0,http://www.openphacts.org/units/Nanomolar,32235,=,1,1,=,,IC50,nM,,310.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,0.31
,,155650,[],CHEMBL636826,Compound was tested in vitro for inhibitory activity against Acetylcholinesterase in rat cortex,B,,,BAO_0000190,BAO_0000221,tissue-based format,Nc1c2c(nc3ccccc13)CCCC2,,,CHEMBL1149992,Bioorg Med Chem Lett,1997,"{'bei': '33.79', 'le': '0.61', 'lle': '4.00', 'sei': '17.22'}",CHEMBL95,TACRINE,CHEMBL95,6.70,1,http://www.openphacts.org/units/Nanomolar,158958,=,1,1,=,,IC50,nM,,200.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,0.2
,,156953,[],CHEMBL636826,Compound was tested in vitro for inhibitory activity against Acetylcholinesterase in rat cortex,B,,,BAO_0000190,BAO_0000221,tissue-based format,Nc1c2c(nc3ccccc13)-c1ccccc1CO2,,,CHEMBL1149992,Bioorg Med Chem Lett,1997,,CHEMBL89011,,CHEMBL89011,,0,http://www.openphacts.org/units/Nanomolar,158959,>,1,1,>,,IC50,nM,,100000.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,100.0
,,160653,[],CHEMBL636826,Compound was tested in vitro for inhibitory activity against Acetylcholinesterase in rat cortex,B,,,BAO_0000190,BAO_0000221,tissue-based format,Nc1cc(-c2ccccc2)nc2ccccc12,,,CHEMBL1149992,Bioorg Med Chem Lett,1997,,CHEMBL50608,,CHEMBL50608,,0,http://www.openphacts.org/units/Nanomolar,158957,>,1,1,>,,IC50,nM,,100000.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,100.0
,,170468,[],CHEMBL636826,Compound was tested in vitro for inhibitory activity against Acetylcholinesterase in rat cortex,B,,,BAO_0000190,BAO_0000221,tissue-based format,Nc1c2c(nc3ccccc13)-c1ccccc1C2,,,CHEMBL1149992,Bioorg Med Chem Lett,1997,"{'bei': '27.20', 'le': '0.48', 'lle': '2.93', 'sei': '16.24'}",CHEMBL60167,,CHEMBL60167,6.32,0,http://www.openphacts.org/units/Nanomolar,158955,=,1,1,=,,IC50,nM,,480.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,0.48
,,170474,[],CHEMBL636826,Compound was tested in vitro for inhibitory activity against Acetylcholinesterase in rat cortex,B,,,BAO_0000190,BAO_0000221,tissue-based format,Nc1c2c(nc3ccccc13)-c1ccccc1CC2,,,CHEMBL1149992,Bioorg Med Chem Lett,1997,"{'bei': '21.92', 'le': '0.39', 'lle': '1.82', 'sei': '13.87'}",CHEMBL89012,,CHEMBL89012,5.40,0,http://www.openphacts.org/units/Nanomolar,158960,=,1,1,=,,IC50,nM,,4000.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,4.0
,,177694,[],CHEMBL636826,Compound was tested in vitro for inhibitory activity against Acetylcholinesterase in rat cortex,B,,,BAO_0000190,BAO_0000221,tissue-based format,Nc1c2c(nc3ccccc13)-c1ccccc1CS2,,,CHEMBL1149992,Bioorg Med Chem Lett,1997,,CHEMBL314800,,CHEMBL314800,,0,http://www.openphacts.org/units/Nanomolar,158956,>,1,1,>,,IC50,nM,,100000.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,100.0
,Not Determined,184479,[],CHEMBL636831,In vitro inhibitory effect on rat Acetylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,C/C=C1\[C@H]2C=C(C)C[C@@]1(N)c1ccc(=O)[nH]c1C2,,,CHEMBL1128491,J Med Chem,1995,,CHEMBL1255901,HUPERZINE A,CHEMBL1255901,,0,http://www.openphacts.org/units/Nanomolar,187632,,1,0,,,IC50,nM,,,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,nM,UO_0000065,,
,,186901,[],CHEMBL641391,Inhibitory activity against acetylcholinesterase (AChE) in rat brain homogenates,B,,,BAO_0000190,BAO_0000221,tissue-based format,COc1ccc2c3c1O[C@H]1C[C@@H](OC(=O)C4CC4)C=C[C@@]31CCN(C)C2,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1125806,Bioorg Med Chem Lett,1991,,CHEMBL422685,,CHEMBL422685,,0,http://www.openphacts.org/units/Nanomolar,302152,=,1,1,=,,IC50,nM,,17800000.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,mM,UO_0000065,,17.8
,,187154,[],CHEMBL636831,In vitro inhibitory effect on rat Acetylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,CN(CCOCCNC(=S)NC(=O)c1ccccc1)Cc1ccccc1,,,CHEMBL1128491,J Med Chem,1995,"{'bei': '18.63', 'le': '0.36', 'lle': '4.48', 'sei': '12.91'}",CHEMBL100334,,CHEMBL100334,6.92,0,http://www.openphacts.org/units/Nanomolar,187629,=,1,1,=,,IC50,nM,,120.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,nM,UO_0000065,,120.0
,,188142,[],CHEMBL641391,Inhibitory activity against acetylcholinesterase (AChE) in rat brain homogenates,B,,,BAO_0000190,BAO_0000221,tissue-based format,CCNC(=O)O[C@H]1C=C[C@@]23CCN(C)Cc4ccc(OC)c(c42)O[C@H]3C1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1125806,Bioorg Med Chem Lett,1991,,CHEMBL153912,,CHEMBL153912,,0,http://www.openphacts.org/units/Nanomolar,302159,=,1,1,=,,IC50,nM,,4310000.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,mM,UO_0000065,,4.31
,,188735,[],CHEMBL641394,Inhibitory concentration against Acetylcholinesterase in rat brain,B,,,BAO_0000190,BAO_0000221,tissue-based format,Nc1c2c(nc3ccccc13)CCCC2,,,CHEMBL1148343,J Med Chem,2004,"{'bei': '31.42', 'le': '0.57', 'lle': '3.53', 'sei': '16.01'}",CHEMBL95,TACRINE,CHEMBL95,6.23,0,http://www.openphacts.org/units/Nanomolar,221123,=,1,1,=,,IC50,nM,,590.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,0.59
,,189382,[],CHEMBL641391,Inhibitory activity against acetylcholinesterase (AChE) in rat brain homogenates,B,,,BAO_0000190,BAO_0000221,tissue-based format,CCCCCCCCNC(=O)O[C@H]1C=C[C@@]23CCN(C)Cc4ccc(OC)c(c42)O[C@H]3C1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1125806,Bioorg Med Chem Lett,1991,,CHEMBL155244,,CHEMBL155244,,0,http://www.openphacts.org/units/Nanomolar,302147,=,1,1,=,,IC50,nM,,8820000.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,mM,UO_0000065,,8.82
,,189649,[],CHEMBL636831,In vitro inhibitory effect on rat Acetylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,CN(CCOCCNC(=S)NC(=O)c1ccc2c(c1)-c1ccccc1C2=O)Cc1ccccc1,,,CHEMBL1128491,J Med Chem,1995,"{'bei': '15.88', 'le': '0.30', 'lle': '3.87', 'sei': '10.65'}",CHEMBL100819,,CHEMBL100819,7.52,0,http://www.openphacts.org/units/Nanomolar,187640,=,1,1,=,,IC50,nM,,30.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,nM,UO_0000065,,30.0
,,189940,[],CHEMBL641394,Inhibitory concentration against Acetylcholinesterase in rat brain,B,,,BAO_0000190,BAO_0000221,tissue-based format,c1ccc(NCCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,,,CHEMBL1148343,J Med Chem,2004,"{'bei': '16.54', 'le': '0.30', 'lle': '-0.18', 'sei': '17.34'}",CHEMBL323618,,CHEMBL323618,6.41,0,http://www.openphacts.org/units/Nanomolar,221121,=,1,1,=,,IC50,nM,,390.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,0.39
,,190577,[],CHEMBL641391,Inhibitory activity against acetylcholinesterase (AChE) in rat brain homogenates,B,,,BAO_0000190,BAO_0000221,tissue-based format,COc1ccc2c3c1O[C@H]1C[C@@H](OC(=O)c4ccccc4F)C=C[C@@]31CCN(C)C2,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1125806,Bioorg Med Chem Lett,1991,,CHEMBL347398,,CHEMBL347398,,0,http://www.openphacts.org/units/Nanomolar,302154,=,1,1,=,,IC50,nM,,14200000.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,mM,UO_0000065,,14.2
,,190844,[],CHEMBL636831,In vitro inhibitory effect on rat Acetylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,CN(CCOCCNC(=O)Nc1ccc([N+](=O)[O-])cc1)Cc1ccccc1,,,CHEMBL1128491,J Med Chem,1995,"{'bei': '15.14', 'le': '0.29', 'lle': '2.78', 'sei': '5.83'}",CHEMBL98497,,CHEMBL98497,5.64,0,http://www.openphacts.org/units/Nanomolar,187622,=,1,1,=,,IC50,nM,,2300.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,nM,UO_0000065,,2300.0
,,190930,[],CHEMBL636831,In vitro inhibitory effect on rat Acetylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(C(=O)NC(=S)NCCOCCN(C)Cc2ccccc2)cc1,,,CHEMBL1128491,J Med Chem,1995,"{'bei': '18.89', 'le': '0.37', 'lle': '5.14', 'sei': '12.07'}",CHEMBL431058,,CHEMBL431058,7.58,0,http://www.openphacts.org/units/Nanomolar,187627,=,1,1,=,,IC50,nM,,26.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,nM,UO_0000065,,26.0
,,191830,[],CHEMBL641391,Inhibitory activity against acetylcholinesterase (AChE) in rat brain homogenates,B,,,BAO_0000190,BAO_0000221,tissue-based format,CCCCC(=O)O[C@H]1C=C[C@@]23CCN(C)Cc4ccc(OC)c(c42)O[C@H]3C1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1125806,Bioorg Med Chem Lett,1991,,CHEMBL154894,,CHEMBL154894,,0,http://www.openphacts.org/units/Nanomolar,302153,=,1,1,=,,IC50,nM,,14800000.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,mM,UO_0000065,,14.8
,,192091,[],CHEMBL636831,In vitro inhibitory effect on rat Acetylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,CN(CCOCCNC(=S)NC(=O)c1ccc2ccccc2c1)Cc1ccccc1,,,CHEMBL1128491,J Med Chem,1995,"{'bei': '16.60', 'le': '0.32', 'lle': '3.41', 'sei': '13.06'}",CHEMBL100510,,CHEMBL100510,7.00,0,http://www.openphacts.org/units/Nanomolar,187641,=,1,1,=,,IC50,nM,,100.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,nM,UO_0000065,,100.0
,,192092,[],CHEMBL636831,In vitro inhibitory effect on rat Acetylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,CN(CCOCCNC(=S)NC1CCCCC1)Cc1ccccc1,,,CHEMBL1128491,J Med Chem,1995,"{'bei': '16.75', 'le': '0.33', 'lle': '2.92', 'sei': '16.02'}",CHEMBL99605,,CHEMBL99605,5.85,0,http://www.openphacts.org/units/Nanomolar,187634,=,1,1,=,,IC50,nM,,1400.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,nM,UO_0000065,,1400.0
,,192978,[],CHEMBL641391,Inhibitory activity against acetylcholinesterase (AChE) in rat brain homogenates,B,,,BAO_0000190,BAO_0000221,tissue-based format,COc1ccc2c3c1O[C@H]1C[C@@H](OC(=O)CC(C)C)C=C[C@@]31CCN(C)C2,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1125806,Bioorg Med Chem Lett,1991,,CHEMBL347885,,CHEMBL347885,,0,http://www.openphacts.org/units/Nanomolar,302149,=,1,1,=,,IC50,nM,,4290000.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,mM,UO_0000065,,4.29
,,193215,[],CHEMBL636831,In vitro inhibitory effect on rat Acetylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1c2c(nc3ccccc13)CCCC2,,,CHEMBL1128491,J Med Chem,1995,"{'bei': '36.32', 'le': '0.66', 'lle': '4.50', 'sei': '18.51'}",CHEMBL95,TACRINE,CHEMBL95,7.20,0,http://www.openphacts.org/units/Nanomolar,187623,=,1,1,=,,IC50,nM,,63.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,nM,UO_0000065,,63.0
,,194091,[],CHEMBL641391,Inhibitory activity against acetylcholinesterase (AChE) in rat brain homogenates,B,,,BAO_0000190,BAO_0000221,tissue-based format,CNC(=O)N(C)C(=O)O[C@H]1C=C[C@@]23CCN(C)Cc4ccc(OC)c(c42)O[C@H]3C1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1125806,Bioorg Med Chem Lett,1991,,CHEMBL345798,,CHEMBL345798,,0,http://www.openphacts.org/units/Nanomolar,302158,=,1,1,=,,IC50,nM,,9670000.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,mM,UO_0000065,,9.67
,,194436,[],CHEMBL636831,In vitro inhibitory effect on rat Acetylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,,,CHEMBL1128491,J Med Chem,1995,"{'bei': '23.11', 'le': '0.43', 'lle': '4.41', 'sei': '22.62'}",CHEMBL502,DONEPEZIL,CHEMBL502,8.77,0,http://www.openphacts.org/units/Nanomolar,187631,=,1,1,=,,IC50,nM,,1.7,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,nM,UO_0000065,,1.7
,,198646,[],CHEMBL641391,Inhibitory activity against acetylcholinesterase (AChE) in rat brain homogenates,B,,,BAO_0000190,BAO_0000221,tissue-based format,CCCCCCCCCC(=O)O[C@H]1C=C[C@@]23CCN(C)Cc4ccc(OC)c(c42)O[C@H]3C1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1125806,Bioorg Med Chem Lett,1991,,CHEMBL154893,,CHEMBL154893,,0,http://www.openphacts.org/units/Nanomolar,302151,=,1,1,=,,IC50,nM,,20700000.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,mM,UO_0000065,,20.7
,,199944,[],CHEMBL641391,Inhibitory activity against acetylcholinesterase (AChE) in rat brain homogenates,B,,,BAO_0000190,BAO_0000221,tissue-based format,CCCCNC(=O)O[C@H]1C=C[C@@]23CCN(C)Cc4ccc(OC)c(c42)O[C@H]3C1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1125806,Bioorg Med Chem Lett,1991,,CHEMBL152279,,CHEMBL152279,,0,http://www.openphacts.org/units/Nanomolar,302148,=,1,1,=,,IC50,nM,,11100000.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,mM,UO_0000065,,11.1
,,200297,[],CHEMBL636831,In vitro inhibitory effect on rat Acetylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,CN(CCOCCNC(=S)Nc1cccc2ccccc12)Cc1ccccc1,,,CHEMBL1128491,J Med Chem,1995,,CHEMBL420827,,CHEMBL420827,,0,http://www.openphacts.org/units/Nanomolar,187646,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,nM,UO_0000065,,10000.0
,,205096,[],CHEMBL636831,In vitro inhibitory effect on rat Acetylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,CN(CCOCCNC(=S)NC(=O)C1=CC2C(=O)c3ccccc3C(=O)C2C=C1)Cc1ccccc1,,,CHEMBL1128491,J Med Chem,1995,"{'bei': '16.33', 'le': '0.31', 'lle': '5.29', 'sei': '9.37'}",CHEMBL100718,,CHEMBL100718,8.22,0,http://www.openphacts.org/units/Nanomolar,187645,=,1,1,=,,IC50,nM,,6.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,nM,UO_0000065,,6.0
,,205099,[],CHEMBL636831,In vitro inhibitory effect on rat Acetylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NC(=S)NCCC1CCN(Cc2ccccc2)CC1)c1ccccc1,,,CHEMBL1128491,J Med Chem,1995,"{'bei': '20.67', 'le': '0.40', 'lle': '4.30', 'sei': '17.77'}",CHEMBL100020,,CHEMBL100020,7.89,1,http://www.openphacts.org/units/Nanomolar,187630,=,1,1,=,,IC50,nM,,13.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,nM,UO_0000065,,13.0
